ID,Prob1
19154, 0.41
19155, 0.15
19156, 0.26
19157, 0.17
19158, 0.16
19159, 0.41
19160, 0.49
19161, 0.12
19162, 0.22
19163, 0.56
19164, 0.24
19165, 0.12
19166, 0.67
19167, 0.46
19168, 0.56
19169, 0.18
19170, 0.21
19171, 0.46
19172, 0.56
19173, 0.36
19174, 0.19
19175, 0.53
19176, 0.45
19177, 0.13
19178, 0.43
19179, 0.62
19180, 0.51
19181, 0.34
19182, 0.25
19183, 0.44
19184, 0.20
19185, 0.51
19186, 0.23
19187, 0.35
19188, 0.42
19189, 0.47
19190, 0.47
19191, 0.31
19192, 0.29
19193, 0.29
19194, 0.18
19195, 0.38
19196, 0.26
19197, 0.20
19198, 0.33
19199, 0.32
19200, 0.31
19201, 0.50
19202, 0.38
19203, 0.16
19204, 0.19
19205, 0.40
19206, 0.23
19207, 0.17
19208, 0.14
19209, 0.22
19210, 0.33
19211, 0.26
19212, 0.33
19213, 0.36
19214, 0.44
19215, 0.43
19216, 0.23
19217, 0.20
19218, 0.19
19219, 0.37
19220, 0.33
19221, 0.15
19222, 0.15
19223, 0.86
19224, 0.31
19225, 0.26
19226, 0.15
19227, 0.63
19228, 0.13
19229, 0.31
19230, 0.46
19231, 0.33
19232, 0.41
19233, 0.85
19234, 0.47
19235, 0.21
19236, 0.22
19237, 0.58
19238, 0.23
19239, 0.38
19240, 0.25
19241, 0.15
19242, 0.10
19243, 0.16
19244, 0.39
19245, 0.18
19246, 0.44
19247, 0.33
19248, 0.22
19249, 0.56
19250, 0.27
19251, 0.65
19252, 0.45
19253, 0.42
19254, 0.60
19255, 0.29
19256, 0.14
19257, 0.18
19258, 0.52
19259, 0.22
19260, 0.19
19261, 0.14
19262, 0.92
19263, 0.23
19264, 0.30
19265, 0.37
19266, 0.32
19267, 0.40
19268, 0.11
19269, 0.38
19270, 0.31
19271, 0.40
19272, 0.37
19273, 0.23
19274, 0.21
19275, 0.24
19276, 0.53
19277, 0.64
19278, 0.11
19279, 0.59
19280, 0.55
19281, 0.12
19282, 0.63
19283, 0.11
19284, 0.20
19285, 0.31
19286, 0.44
19287, 0.80
19288, 0.15
19289, 0.24
19290, 0.16
19291, 0.54
19292, 0.41
19293, 0.35
19294, 0.22
19295, 0.16
19296, 0.11
19297, 0.64
19298, 0.32
19299, 0.63
19300, 0.39
19301, 0.23
19302, 0.34
19303, 0.50
19304, 0.30
19305, 0.53
19306, 0.21
19307, 0.34
19308, 0.36
19309, 0.39
19310, 0.15
19311, 0.15
19312, 0.52
19313, 0.56
19314, 0.22
19315, 0.16
19316, 0.21
19317, 0.25
19318, 0.16
19319, 0.60
19320, 0.32
19321, 0.49
19322, 0.27
19323, 0.15
19324, 0.27
19325, 0.29
19326, 0.79
19327, 0.21
19328, 0.64
19329, 0.76
19330, 0.27
19331, 0.19
19332, 0.25
19333, 0.30
19334, 0.17
19335, 0.31
19336, 0.43
19337, 0.73
19338, 0.17
19339, 0.42
19340, 0.70
19341, 0.34
19342, 0.65
19343, 0.31
19344, 0.69
19345, 0.62
19346, 0.17
19347, 0.28
19348, 0.57
19349, 0.33
19350, 0.32
19351, 0.18
19352, 0.35
19353, 0.35
19354, 0.54
19355, 0.53
19356, 0.10
19357, 0.39
19358, 0.68
19359, 0.14
19360, 0.35
19361, 0.25
19362, 0.60
19363, 0.19
19364, 0.48
19365, 0.14
19366, 0.51
19367, 0.56
19368, 0.30
19369, 0.59
19370, 0.40
19371, 0.36
19372, 0.48
19373, 0.14
19374, 0.18
19375, 0.09
19376, 0.16
19377, 0.36
19378, 0.55
19379, 0.25
19380, 0.17
19381, 0.38
19382, 0.51
19383, 0.17
19384, 0.29
19385, 0.80
19386, 0.59
19387, 0.48
19388, 0.23
19389, 0.36
19390, 0.22
19391, 0.65
19392, 0.73
19393, 0.37
19394, 0.23
19395, 0.29
19396, 0.35
19397, 0.29
19398, 0.35
19399, 0.28
19400, 0.18
19401, 0.29
19402, 0.32
19403, 0.22
19404, 0.59
19405, 0.15
19406, 0.36
19407, 0.61
19408, 0.36
19409, 0.16
19410, 0.22
19411, 0.58
19412, 0.82
19413, 0.83
19414, 0.13
19415, 0.26
19416, 0.74
19417, 0.76
19418, 0.55
19419, 0.45
19420, 0.42
19421, 0.72
19422, 0.34
19423, 0.22
19424, 0.19
19425, 0.39
19426, 0.37
19427, 0.22
19428, 0.56
19429, 0.38
19430, 0.38
19431, 0.44
19432, 0.28
19433, 0.64
19434, 0.16
19435, 0.35
19436, 0.32
19437, 0.41
19438, 0.46
19439, 0.69
19440, 0.09
19441, 0.42
19442, 0.21
19443, 0.25
19444, 0.20
19445, 0.17
19446, 0.18
19447, 0.34
19448, 0.39
19449, 0.64
19450, 0.16
19451, 0.38
19452, 0.28
19453, 0.41
19454, 0.32
19455, 0.28
19456, 0.87
19457, 0.35
19458, 0.52
19459, 0.16
19460, 0.20
19461, 0.26
19462, 0.27
19463, 0.11
19464, 0.16
19465, 0.56
19466, 0.11
19467, 0.39
19468, 0.58
19469, 0.26
19470, 0.47
19471, 0.55
19472, 0.26
19473, 0.40
19474, 0.51
19475, 0.62
19476, 0.32
19477, 0.44
19478, 0.34
19479, 0.38
19480, 0.38
19481, 0.28
19482, 0.88
19483, 0.20
19484, 0.19
19485, 0.18
19486, 0.71
19487, 0.22
19488, 0.19
19489, 0.27
19490, 0.28
19491, 0.34
19492, 0.21
19493, 0.25
19494, 0.42
19495, 0.36
19496, 0.25
19497, 0.21
19498, 0.15
19499, 0.42
19500, 0.12
19501, 0.79
19502, 0.21
19503, 0.24
19504, 0.55
19505, 0.33
19506, 0.28
19507, 0.56
19508, 0.48
19509, 0.16
19510, 0.17
19511, 0.25
19512, 0.45
19513, 0.20
19514, 0.30
19515, 0.22
19516, 0.28
19517, 0.22
19518, 0.50
19519, 0.30
19520, 0.32
19521, 0.36
19522, 0.46
19523, 0.32
19524, 0.37
19525, 0.44
19526, 0.73
19527, 0.39
19528, 0.43
19529, 0.40
19530, 0.27
19531, 0.50
19532, 0.44
19533, 0.67
19534, 0.40
19535, 0.25
19536, 0.85
19537, 0.31
19538, 0.21
19539, 0.27
19540, 0.30
19541, 0.18
19542, 0.33
19543, 0.68
19544, 0.22
19545, 0.61
19546, 0.65
19547, 0.48
19548, 0.26
19549, 0.19
19550, 0.43
19551, 0.30
19552, 0.37
19553, 0.24
19554, 0.51
19555, 0.13
19556, 0.14
19557, 0.37
19558, 0.72
19559, 0.46
19560, 0.69
19561, 0.74
19562, 0.28
19563, 0.33
19564, 0.65
19565, 0.17
19566, 0.20
19567, 0.71
19568, 0.44
19569, 0.44
19570, 0.23
19571, 0.34
19572, 0.47
19573, 0.32
19574, 0.25
19575, 0.14
19576, 0.40
19577, 0.73
19578, 0.23
19579, 0.33
19580, 0.23
19581, 0.20
19582, 0.37
19583, 0.21
19584, 0.74
19585, 0.18
19586, 0.24
19587, 0.39
19588, 0.22
19589, 0.56
19590, 0.40
19591, 0.11
19592, 0.23
19593, 0.25
19594, 0.60
19595, 0.33
19596, 0.72
19597, 0.34
19598, 0.44
19599, 0.59
19600, 0.36
19601, 0.32
19602, 0.33
19603, 0.21
19604, 0.24
19605, 0.30
19606, 0.19
19607, 0.36
19608, 0.64
19609, 0.18
19610, 0.21
19611, 0.39
19612, 0.21
19613, 0.15
19614, 0.25
19615, 0.44
19616, 0.15
19617, 0.57
19618, 0.37
19619, 0.41
19620, 0.37
19621, 0.37
19622, 0.30
19623, 0.21
19624, 0.70
19625, 0.28
19626, 0.30
19627, 0.19
19628, 0.12
19629, 0.54
19630, 0.40
19631, 0.39
19632, 0.23
19633, 0.39
19634, 0.18
19635, 0.80
19636, 0.21
19637, 0.61
19638, 0.32
19639, 0.68
19640, 0.88
19641, 0.64
19642, 0.12
19643, 0.08
19644, 0.28
19645, 0.23
19646, 0.33
19647, 0.20
19648, 0.42
19649, 0.30
19650, 0.41
19651, 0.16
19652, 0.43
19653, 0.41
19654, 0.27
19655, 0.51
19656, 0.34
19657, 0.29
19658, 0.14
19659, 0.29
19660, 0.37
19661, 0.23
19662, 0.27
19663, 0.58
19664, 0.53
19665, 0.37
19666, 0.32
19667, 0.52
19668, 0.21
19669, 0.23
19670, 0.41
19671, 0.25
19672, 0.14
19673, 0.22
19674, 0.24
19675, 0.16
19676, 0.18
19677, 0.32
19678, 0.31
19679, 0.36
19680, 0.32
19681, 0.35
19682, 0.44
19683, 0.27
19684, 0.29
19685, 0.38
19686, 0.22
19687, 0.46
19688, 0.38
19689, 0.39
19690, 0.33
19691, 0.19
19692, 0.20
19693, 0.52
19694, 0.32
19695, 0.28
19696, 0.28
19697, 0.33
19698, 0.39
19699, 0.42
19700, 0.52
19701, 0.25
19702, 0.41
19703, 0.36
19704, 0.62
19705, 0.58
19706, 0.40
19707, 0.19
19708, 0.37
19709, 0.43
19710, 0.60
19711, 0.66
19712, 0.46
19713, 0.17
19714, 0.23
19715, 0.85
19716, 0.26
19717, 0.25
19718, 0.23
19719, 0.25
19720, 0.32
19721, 0.29
19722, 0.21
19723, 0.34
19724, 0.39
19725, 0.53
19726, 0.25
19727, 0.47
19728, 0.22
19729, 0.10
19730, 0.25
19731, 0.46
19732, 0.21
19733, 0.28
19734, 0.18
19735, 0.10
19736, 0.46
19737, 0.36
19738, 0.25
19739, 0.59
19740, 0.45
19741, 0.30
19742, 0.14
19743, 0.48
19744, 0.46
19745, 0.37
19746, 0.86
19747, 0.65
19748, 0.23
19749, 0.54
19750, 0.24
19751, 0.30
19752, 0.30
19753, 0.33
19754, 0.73
19755, 0.16
19756, 0.11
19757, 0.71
19758, 0.42
19759, 0.75
19760, 0.22
19761, 0.33
19762, 0.40
19763, 0.11
19764, 0.34
19765, 0.43
19766, 0.60
19767, 0.27
19768, 0.37
19769, 0.49
19770, 0.35
19771, 0.77
19772, 0.31
19773, 0.24
19774, 0.28
19775, 0.46
19776, 0.30
19777, 0.74
19778, 0.54
19779, 0.21
19780, 0.20
19781, 0.15
19782, 0.33
19783, 0.20
19784, 0.16
19785, 0.45
19786, 0.48
19787, 0.52
19788, 0.32
19789, 0.32
19790, 0.29
19791, 0.26
19792, 0.41
19793, 0.27
19794, 0.59
19795, 0.34
19796, 0.37
19797, 0.21
19798, 0.16
19799, 0.33
19800, 0.44
19801, 0.26
19802, 0.11
19803, 0.24
19804, 0.24
19805, 0.22
19806, 0.28
19807, 0.29
19808, 0.21
19809, 0.34
19810, 0.30
19811, 0.43
19812, 0.15
19813, 0.12
19814, 0.19
19815, 0.47
19816, 0.41
19817, 0.41
19818, 0.44
19819, 0.41
19820, 0.18
19821, 0.35
19822, 0.67
19823, 0.23
19824, 0.45
19825, 0.38
19826, 0.20
19827, 0.37
19828, 0.34
19829, 0.59
19830, 0.44
19831, 0.13
19832, 0.25
19833, 0.42
19834, 0.42
19835, 0.32
19836, 0.74
19837, 0.35
19838, 0.47
19839, 0.53
19840, 0.63
19841, 0.30
19842, 0.23
19843, 0.31
19844, 0.20
19845, 0.30
19846, 0.20
19847, 0.21
19848, 0.37
19849, 0.30
19850, 0.26
19851, 0.46
19852, 0.62
19853, 0.39
19854, 0.45
19855, 0.36
19856, 0.19
19857, 0.21
19858, 0.18
19859, 0.19
19860, 0.21
19861, 0.59
19862, 0.39
19863, 0.23
19864, 0.39
19865, 0.20
19866, 0.27
19867, 0.39
19868, 0.31
19869, 0.47
19870, 0.33
19871, 0.34
19872, 0.49
19873, 0.75
19874, 0.52
19875, 0.25
19876, 0.46
19877, 0.55
19878, 0.13
19879, 0.37
19880, 0.35
19881, 0.69
19882, 0.28
19883, 0.49
19884, 0.18
19885, 0.32
19886, 0.23
19887, 0.33
19888, 0.38
19889, 0.27
19890, 0.27
19891, 0.21
19892, 0.49
19893, 0.19
19894, 0.30
19895, 0.62
19896, 0.30
19897, 0.20
19898, 0.17
19899, 0.64
19900, 0.38
19901, 0.34
19902, 0.31
19903, 0.64
19904, 0.25
19905, 0.37
19906, 0.26
19907, 0.33
19908, 0.43
19909, 0.51
19910, 0.25
19911, 0.43
19912, 0.31
19913, 0.40
19914, 0.20
19915, 0.33
19916, 0.32
19917, 0.11
19918, 0.17
19919, 0.20
19920, 0.45
19921, 0.20
19922, 0.22
19923, 0.24
19924, 0.18
19925, 0.43
19926, 0.42
19927, 0.56
19928, 0.28
19929, 0.68
19930, 0.60
19931, 0.38
19932, 0.23
19933, 0.30
19934, 0.32
19935, 0.17
19936, 0.44
19937, 0.25
19938, 0.40
19939, 0.23
19940, 0.26
19941, 0.21
19942, 0.34
19943, 0.30
19944, 0.26
19945, 0.42
19946, 0.60
19947, 0.51
19948, 0.38
19949, 0.17
19950, 0.70
19951, 0.64
19952, 0.18
19953, 0.25
19954, 0.39
19955, 0.55
19956, 0.79
19957, 0.24
19958, 0.38
19959, 0.25
19960, 0.47
19961, 0.24
19962, 0.32
19963, 0.16
19964, 0.47
19965, 0.18
19966, 0.89
19967, 0.31
19968, 0.10
19969, 0.17
19970, 0.33
19971, 0.15
19972, 0.80
19973, 0.42
19974, 0.51
19975, 0.16
19976, 0.68
19977, 0.59
19978, 0.32
19979, 0.58
19980, 0.26
19981, 0.21
19982, 0.24
19983, 0.78
19984, 0.61
19985, 0.20
19986, 0.64
19987, 0.21
19988, 0.15
19989, 0.47
19990, 0.49
19991, 0.42
19992, 0.24
19993, 0.17
19994, 0.39
19995, 0.28
19996, 0.08
19997, 0.42
19998, 0.21
19999, 0.24
20000, 0.26
20001, 0.27
20002, 0.42
20003, 0.37
20004, 0.72
20005, 0.28
20006, 0.33
20007, 0.23
20008, 0.69
20009, 0.30
20010, 0.24
20011, 0.18
20012, 0.21
20013, 0.14
20014, 0.21
20015, 0.39
20016, 0.58
20017, 0.20
20018, 0.67
20019, 0.68
20020, 0.77
20021, 0.32
20022, 0.19
20023, 0.74
20024, 0.32
20025, 0.21
20026, 0.48
20027, 0.34
20028, 0.59
20029, 0.32
20030, 0.36
20031, 0.73
20032, 0.40
20033, 0.28
20034, 0.15
20035, 0.17
20036, 0.29
20037, 0.37
20038, 0.34
20039, 0.22
20040, 0.48
20041, 0.36
20042, 0.27
20043, 0.19
20044, 0.22
20045, 0.46
20046, 0.32
20047, 0.27
20048, 0.81
20049, 0.54
20050, 0.53
20051, 0.36
20052, 0.18
20053, 0.14
20054, 0.24
20055, 0.19
20056, 0.20
20057, 0.17
20058, 0.36
20059, 0.35
20060, 0.55
20061, 0.20
20062, 0.35
20063, 0.25
20064, 0.30
20065, 0.15
20066, 0.30
20067, 0.26
20068, 0.51
20069, 0.49
20070, 0.65
20071, 0.13
20072, 0.75
20073, 0.35
20074, 0.60
20075, 0.58
20076, 0.34
20077, 0.46
20078, 0.72
20079, 0.27
20080, 0.18
20081, 0.71
20082, 0.18
20083, 0.44
20084, 0.86
20085, 0.52
20086, 0.18
20087, 0.58
20088, 0.45
20089, 0.37
20090, 0.46
20091, 0.30
20092, 0.25
20093, 0.31
20094, 0.70
20095, 0.32
20096, 0.26
20097, 0.47
20098, 0.26
20099, 0.11
20100, 0.22
20101, 0.14
20102, 0.40
20103, 0.33
20104, 0.18
20105, 0.22
20106, 0.46
20107, 0.59
20108, 0.26
20109, 0.24
20110, 0.56
20111, 0.64
20112, 0.44
20113, 0.52
20114, 0.13
20115, 0.50
20116, 0.37
20117, 0.38
20118, 0.23
20119, 0.41
20120, 0.30
20121, 0.37
20122, 0.73
20123, 0.33
20124, 0.49
20125, 0.86
20126, 0.14
20127, 0.33
20128, 0.55
20129, 0.37
20130, 0.43
20131, 0.18
20132, 0.32
20133, 0.55
20134, 0.28
20135, 0.27
20136, 0.34
20137, 0.23
20138, 0.27
20139, 0.26
20140, 0.48
20141, 0.33
20142, 0.47
20143, 0.23
20144, 0.57
20145, 0.55
20146, 0.20
20147, 0.47
20148, 0.36
20149, 0.28
20150, 0.65
20151, 0.64
20152, 0.36
20153, 0.50
20154, 0.58
20155, 0.27
20156, 0.46
20157, 0.35
20158, 0.37
20159, 0.37
20160, 0.37
20161, 0.47
20162, 0.31
20163, 0.61
20164, 0.56
20165, 0.18
20166, 0.88
20167, 0.29
20168, 0.91
20169, 0.18
20170, 0.46
20171, 0.25
20172, 0.23
20173, 0.58
20174, 0.16
20175, 0.66
20176, 0.76
20177, 0.23
20178, 0.32
20179, 0.23
20180, 0.42
20181, 0.22
20182, 0.36
20183, 0.15
20184, 0.59
20185, 0.38
20186, 0.17
20187, 0.73
20188, 0.29
20189, 0.30
20190, 0.40
20191, 0.26
20192, 0.18
20193, 0.84
20194, 0.24
20195, 0.60
20196, 0.46
20197, 0.65
20198, 0.63
20199, 0.32
20200, 0.24
20201, 0.18
20202, 0.23
20203, 0.78
20204, 0.69
20205, 0.58
20206, 0.45
20207, 0.42
20208, 0.13
20209, 0.42
20210, 0.20
20211, 0.35
20212, 0.12
20213, 0.42
20214, 0.51
20215, 0.30
20216, 0.37
20217, 0.46
20218, 0.40
20219, 0.46
20220, 0.29
20221, 0.37
20222, 0.27
20223, 0.27
20224, 0.26
20225, 0.43
20226, 0.30
20227, 0.30
20228, 0.28
20229, 0.60
20230, 0.36
20231, 0.36
20232, 0.20
20233, 0.34
20234, 0.13
20235, 0.94
20236, 0.39
20237, 0.44
20238, 0.09
20239, 0.54
20240, 0.24
20241, 0.26
20242, 0.24
20243, 0.50
20244, 0.44
20245, 0.22
20246, 0.12
20247, 0.24
20248, 0.31
20249, 0.25
20250, 0.12
20251, 0.24
20252, 0.69
20253, 0.70
20254, 0.43
20255, 0.29
20256, 0.25
20257, 0.79
20258, 0.31
20259, 0.36
20260, 0.79
20261, 0.10
20262, 0.26
20263, 0.44
20264, 0.14
20265, 0.21
20266, 0.29
20267, 0.30
20268, 0.34
20269, 0.26
20270, 0.77
20271, 0.21
20272, 0.42
20273, 0.22
20274, 0.48
20275, 0.42
20276, 0.44
20277, 0.43
20278, 0.51
20279, 0.74
20280, 0.46
20281, 0.60
20282, 0.15
20283, 0.17
20284, 0.23
20285, 0.86
20286, 0.56
20287, 0.37
20288, 0.22
20289, 0.37
20290, 0.67
20291, 0.25
20292, 0.26
20293, 0.13
20294, 0.13
20295, 0.30
20296, 0.19
20297, 0.20
20298, 0.44
20299, 0.19
20300, 0.56
20301, 0.28
20302, 0.36
20303, 0.22
20304, 0.22
20305, 0.42
20306, 0.26
20307, 0.50
20308, 0.18
20309, 0.29
20310, 0.19
20311, 0.55
20312, 0.35
20313, 0.53
20314, 0.30
20315, 0.34
20316, 0.41
20317, 0.22
20318, 0.34
20319, 0.18
20320, 0.14
20321, 0.48
20322, 0.15
20323, 0.25
20324, 0.19
20325, 0.22
20326, 0.52
20327, 0.24
20328, 0.42
20329, 0.19
20330, 0.44
20331, 0.60
20332, 0.40
20333, 0.29
20334, 0.35
20335, 0.45
20336, 0.32
20337, 0.23
20338, 0.34
20339, 0.31
20340, 0.30
20341, 0.31
20342, 0.70
20343, 0.42
20344, 0.45
20345, 0.13
20346, 0.52
20347, 0.21
20348, 0.15
20349, 0.18
20350, 0.42
20351, 0.24
20352, 0.46
20353, 0.20
20354, 0.16
20355, 0.24
20356, 0.28
20357, 0.83
20358, 0.17
20359, 0.24
20360, 0.64
20361, 0.34
20362, 0.70
20363, 0.38
20364, 0.32
20365, 0.67
20366, 0.37
20367, 0.33
20368, 0.26
20369, 0.17
20370, 0.42
20371, 0.22
20372, 0.38
20373, 0.73
20374, 0.16
20375, 0.42
20376, 0.38
20377, 0.08
20378, 0.26
20379, 0.51
20380, 0.21
20381, 0.20
20382, 0.14
20383, 0.29
20384, 0.29
20385, 0.48
20386, 0.18
20387, 0.36
20388, 0.17
20389, 0.27
20390, 0.20
20391, 0.38
20392, 0.16
20393, 0.33
20394, 0.42
20395, 0.34
20396, 0.22
20397, 0.21
20398, 0.35
20399, 0.41
20400, 0.36
20401, 0.30
20402, 0.42
20403, 0.32
20404, 0.35
20405, 0.41
20406, 0.85
20407, 0.22
20408, 0.26
20409, 0.12
20410, 0.25
20411, 0.28
20412, 0.34
20413, 0.61
20414, 0.37
20415, 0.23
20416, 0.22
20417, 0.24
20418, 0.23
20419, 0.25
20420, 0.16
20421, 0.18
20422, 0.37
20423, 0.47
20424, 0.30
20425, 0.18
20426, 0.40
20427, 0.47
20428, 0.41
20429, 0.44
20430, 0.56
20431, 0.16
20432, 0.50
20433, 0.22
20434, 0.43
20435, 0.54
20436, 0.23
20437, 0.31
20438, 0.40
20439, 0.33
20440, 0.73
20441, 0.54
20442, 0.41
20443, 0.33
20444, 0.12
20445, 0.32
20446, 0.26
20447, 0.40
20448, 0.25
20449, 0.41
20450, 0.35
20451, 0.50
20452, 0.19
20453, 0.25
20454, 0.40
20455, 0.29
20456, 0.17
20457, 0.74
20458, 0.30
20459, 0.23
20460, 0.72
20461, 0.34
20462, 0.24
20463, 0.23
20464, 0.24
20465, 0.36
20466, 0.19
20467, 0.68
20468, 0.42
20469, 0.43
20470, 0.24
20471, 0.42
20472, 0.47
20473, 0.22
20474, 0.47
20475, 0.35
20476, 0.44
20477, 0.21
20478, 0.25
20479, 0.61
20480, 0.30
20481, 0.51
20482, 0.07
20483, 0.27
20484, 0.15
20485, 0.25
20486, 0.49
20487, 0.33
20488, 0.64
20489, 0.53
20490, 0.85
20491, 0.36
20492, 0.13
20493, 0.35
20494, 0.80
20495, 0.19
20496, 0.35
20497, 0.27
20498, 0.32
20499, 0.32
20500, 0.51
20501, 0.20
20502, 0.77
20503, 0.35
20504, 0.38
20505, 0.45
20506, 0.34
20507, 0.64
20508, 0.38
20509, 0.29
20510, 0.37
20511, 0.68
20512, 0.38
20513, 0.17
20514, 0.14
20515, 0.40
20516, 0.58
20517, 0.43
20518, 0.42
20519, 0.51
20520, 0.46
20521, 0.87
20522, 0.38
20523, 0.20
20524, 0.45
20525, 0.33
20526, 0.18
20527, 0.19
20528, 0.25
20529, 0.27
20530, 0.17
20531, 0.34
20532, 0.54
20533, 0.23
20534, 0.70
20535, 0.57
20536, 0.51
20537, 0.51
20538, 0.24
20539, 0.34
20540, 0.65
20541, 0.60
20542, 0.17
20543, 0.16
20544, 0.87
20545, 0.38
20546, 0.20
20547, 0.40
20548, 0.18
20549, 0.65
20550, 0.27
20551, 0.15
20552, 0.26
20553, 0.28
20554, 0.40
20555, 0.31
20556, 0.35
20557, 0.54
20558, 0.36
20559, 0.28
20560, 0.50
20561, 0.33
20562, 0.53
20563, 0.50
20564, 0.20
20565, 0.14
20566, 0.22
20567, 0.18
20568, 0.55
20569, 0.35
20570, 0.23
20571, 0.48
20572, 0.66
20573, 0.34
20574, 0.39
20575, 0.26
20576, 0.44
20577, 0.17
20578, 0.69
20579, 0.33
20580, 0.29
20581, 0.22
20582, 0.26
20583, 0.33
20584, 0.49
20585, 0.52
20586, 0.46
20587, 0.45
20588, 0.29
20589, 0.49
20590, 0.44
20591, 0.47
20592, 0.43
20593, 0.26
20594, 0.30
20595, 0.43
20596, 0.23
20597, 0.27
20598, 0.26
20599, 0.36
20600, 0.46
20601, 0.28
20602, 0.30
20603, 0.57
20604, 0.33
20605, 0.49
20606, 0.27
20607, 0.32
20608, 0.40
20609, 0.69
20610, 0.54
20611, 0.56
20612, 0.28
20613, 0.70
20614, 0.27
20615, 0.24
20616, 0.81
20617, 0.25
20618, 0.33
20619, 0.44
20620, 0.49
20621, 0.18
20622, 0.31
20623, 0.54
20624, 0.35
20625, 0.40
20626, 0.39
20627, 0.29
20628, 0.62
20629, 0.37
20630, 0.43
20631, 0.29
20632, 0.30
20633, 0.51
20634, 0.35
20635, 0.13
20636, 0.54
20637, 0.22
20638, 0.16
20639, 0.17
20640, 0.37
20641, 0.12
20642, 0.69
20643, 0.25
20644, 0.29
20645, 0.84
20646, 0.52
20647, 0.35
20648, 0.41
20649, 0.51
20650, 0.20
20651, 0.29
20652, 0.17
20653, 0.59
20654, 0.50
20655, 0.18
20656, 0.22
20657, 0.27
20658, 0.18
20659, 0.74
20660, 0.43
20661, 0.38
20662, 0.54
20663, 0.22
20664, 0.30
20665, 0.85
20666, 0.59
20667, 0.39
20668, 0.17
20669, 0.11
20670, 0.16
20671, 0.27
20672, 0.48
20673, 0.15
20674, 0.29
20675, 0.54
20676, 0.27
20677, 0.62
20678, 0.44
20679, 0.37
20680, 0.40
20681, 0.37
20682, 0.16
20683, 0.40
20684, 0.59
20685, 0.16
20686, 0.89
20687, 0.46
20688, 0.22
20689, 0.23
20690, 0.70
20691, 0.53
20692, 0.23
20693, 0.71
20694, 0.34
20695, 0.51
20696, 0.23
20697, 0.21
20698, 0.20
20699, 0.23
20700, 0.20
20701, 0.38
20702, 0.46
20703, 0.36
20704, 0.27
20705, 0.24
20706, 0.13
20707, 0.24
20708, 0.35
20709, 0.45
20710, 0.37
20711, 0.25
20712, 0.22
20713, 0.46
20714, 0.40
20715, 0.15
20716, 0.13
20717, 0.17
20718, 0.70
20719, 0.23
20720, 0.11
20721, 0.49
20722, 0.70
20723, 0.77
20724, 0.14
20725, 0.26
20726, 0.58
20727, 0.27
20728, 0.20
20729, 0.10
20730, 0.19
20731, 0.44
20732, 0.50
20733, 0.24
20734, 0.30
20735, 0.32
20736, 0.29
20737, 0.30
20738, 0.34
20739, 0.46
20740, 0.36
20741, 0.28
20742, 0.18
20743, 0.75
20744, 0.56
20745, 0.11
20746, 0.22
20747, 0.22
20748, 0.23
20749, 0.81
20750, 0.39
20751, 0.27
20752, 0.22
20753, 0.14
20754, 0.42
20755, 0.17
20756, 0.30
20757, 0.22
20758, 0.59
20759, 0.19
20760, 0.28
20761, 0.44
20762, 0.19
20763, 0.24
20764, 0.25
20765, 0.24
20766, 0.26
20767, 0.39
20768, 0.23
20769, 0.77
20770, 0.22
20771, 0.55
20772, 0.33
20773, 0.27
20774, 0.40
20775, 0.45
20776, 0.74
20777, 0.12
20778, 0.21
20779, 0.28
20780, 0.19
20781, 0.24
20782, 0.83
20783, 0.17
20784, 0.59
20785, 0.48
20786, 0.41
20787, 0.31
20788, 0.62
20789, 0.13
20790, 0.21
20791, 0.22
20792, 0.27
20793, 0.24
20794, 0.13
20795, 0.40
20796, 0.15
20797, 0.33
20798, 0.24
20799, 0.15
20800, 0.32
20801, 0.24
20802, 0.15
20803, 0.39
20804, 0.44
20805, 0.26
20806, 0.12
20807, 0.49
20808, 0.75
20809, 0.75
20810, 0.21
20811, 0.63
20812, 0.24
20813, 0.34
20814, 0.17
20815, 0.53
20816, 0.10
20817, 0.91
20818, 0.33
20819, 0.31
20820, 0.27
20821, 0.24
20822, 0.32
20823, 0.56
20824, 0.36
20825, 0.51
20826, 0.46
20827, 0.53
20828, 0.29
20829, 0.44
20830, 0.37
20831, 0.20
20832, 0.14
20833, 0.32
20834, 0.64
20835, 0.52
20836, 0.32
20837, 0.79
20838, 0.57
20839, 0.33
20840, 0.84
20841, 0.21
20842, 0.25
20843, 0.60
20844, 0.32
20845, 0.20
20846, 0.31
20847, 0.41
20848, 0.33
20849, 0.37
20850, 0.61
20851, 0.36
20852, 0.52
20853, 0.45
20854, 0.27
20855, 0.55
20856, 0.29
20857, 0.22
20858, 0.39
20859, 0.59
20860, 0.81
20861, 0.20
20862, 0.68
20863, 0.21
20864, 0.20
20865, 0.21
20866, 0.80
20867, 0.58
20868, 0.29
20869, 0.21
20870, 0.34
20871, 0.73
20872, 0.19
20873, 0.16
20874, 0.36
20875, 0.35
20876, 0.24
20877, 0.22
20878, 0.11
20879, 0.74
20880, 0.31
20881, 0.55
20882, 0.42
20883, 0.19
20884, 0.24
20885, 0.34
20886, 0.25
20887, 0.36
20888, 0.16
20889, 0.56
20890, 0.28
20891, 0.19
20892, 0.29
20893, 0.26
20894, 0.49
20895, 0.42
20896, 0.15
20897, 0.33
20898, 0.37
20899, 0.42
20900, 0.26
20901, 0.20
20902, 0.15
